STATEABBRV,COUNTY,STCOFIPS,POPULATION,RISK_SCORE,CFLD_RISKS,DRGT_RISKS,HWAV_RISKS,HRCN_RISKS,IFLD_RISKS,WFIR_RISKS
MS,Rankin,28121,153271,84.98727735368958,,65.55343511450383,92.8387925497752,81.51856487275762,79.64376590330787,55.18447837150128
MS,Scott,28123,27923,55.88422391857505,,61.67302798982188,73.02504816955683,81.56028368794325,42.01653944020356,43.00254452926209
MS,Sharkey,28125,3773,15.807888040712466,,89.56743002544529,39.40269749518304,63.74634960367126,12.181933842239186,2.035623409669211
MS,Simpson,28127,25913,50.95419847328244,,57.729007633587784,71.4193962748876,80.60075093867334,51.55852417302798,48.1234096692112
MS,Smith,28129,14181,47.20101781170484,,60.81424936386769,56.03725112395632,83.8965373383396,40.80788804071247,47.32824427480916
MS,Stone,28131,18312,52.00381679389313,,68.12977099236642,52.05523442517662,91.11389236545682,26.653944020356235,84.28753180661577
MS,Sunflower,28133,25919,69.62468193384224,,88.74045801526718,78.06679511881826,73.84230287859825,54.99363867684478,19.338422391857502
MS,Tallahatchie,28135,12658,40.0763358778626,,85.30534351145039,68.2723185613359,64.4555694618273,30.279898218829516,42.04834605597965
MS,Tate,28137,28022,41.221374045801525,,50.19083969465649,76.30057803468208,45.76554025865666,26.526717557251914,58.87404580152672
MS,Tippah,28139,21783,43.79770992366412,,46.11959287531807,66.08863198458575,59.19899874843555,25.986005089058523,51.04961832061069
MS,Tishomingo,28141,18813,37.086513994910945,,37.94529262086514,67.34104046242774,57.07133917396746,30.820610687022903,37.24554707379134
MS,Tunica,28143,9775,36.25954198473281,,73.6323155216285,61.175337186897885,48.18523153942428,23.886768447837152,7.474554707379134
MS,Union,28145,27724,43.51145038167939,,45.38804071246819,72.09377007064869,61.99415936587402,38.104325699745544,47.264631043257
MS,Walthall,28147,13882,25.540712468193384,,51.7175572519084,51.79833012202955,79.55778055903212,26.304071246819337,66.66666666666666
MS,Warren,28149,44654,86.29134860050891,,99.52290076335876,87.79704560051381,74.13433458489779,72.83715012722645,39.408396946564885
MS,Washington,28151,44765,82.98346055979644,,90.71246819338423,89.43481053307643,72.3404255319149,81.20229007633588,26.08142493638677
MS,Wayne,28153,19732,55.6615776081425,,52.86259541984733,55.55555555555556,89.23654568210263,42.970737913486005,56.902035623409674
MS,Webster,28155,9913,12.595419847328245,,61.323155216284995,46.17854849068721,55.402586566541515,13.42239185750636,23.727735368956743
MS,Wilkinson,28157,8585,33.460559796437664,,47.16921119592875,52.89017341040462,80.89278264497288,33.842239185750635,37.5
MS,Winston,28159,17714,39.885496183206115,,58.07888040712468,63.58381502890174,72.54901960784314,22.232824427480917,35.52798982188295
MS,Yalobusha,28161,12460,19.529262086513995,,44.81552162849873,57.835581245985864,53.98414685022945,19.147582697201017,39.153944020356235
MS,Yazoo,28163,26703,71.15139949109415,,89.66284987277355,77.71355170199101,70.50479766374636,48.536895674300254,44.529262086513995
MO,Adair,29001,25279,28.72137404580153,,48.72773536895674,66.05651894669235,9.970796829370046,31.424936386768447,42.87531806615776
MO,Andrew,29003,18084,22.137404580152673,,71.81933842239185,50.09633911368015,0.0,24.650127226463106,50.15903307888042
MO,Atchison,29005,5305,21.723918575063617,,90.2671755725191,62.52408477842004,0.0,25.604325699745544,28.75318066157761
MO,Audrain,29007,24918,51.399491094147585,,76.33587786259542,85.54913294797689,23.153942428035045,55.27989821882952,41.82569974554708
MO,Barry,29009,34451,75.06361323155215,,71.88295165394402,83.07642903018626,46.43304130162702,79.42111959287533,67.55725190839695
MO,Barton,29011,11603,43.60687022900763,,92.77989821882952,62.042389210019266,28.744263662911973,45.92875318066159,10.178117048346056
MO,Bates,29013,16006,30.47073791348601,,60.14631043256997,62.90944123314065,21.98581560283688,39.53562340966921,14.885496183206106
MO,Benton,29015,19338,66.82569974554707,,76.24045801526718,78.22736030828517,27.909887359198997,67.36641221374046,69.46564885496184
MO,Bollinger,29017,10557,26.272264631043257,,39.599236641221374,55.20231213872832,24.238631622861913,33.0470737913486,22.105597964376592
MO,Boone,29019,183385,85.75063613231552,,49.713740458015266,93.77007064868336,25.573633708802667,87.81806615776081,70.67430025445293
MO,Buchanan,29021,84731,74.36386768447836,,72.29643765903307,89.78805394990364,0.0,68.51145038167938,57.760814249363875
MO,Butler,29023,42051,83.11068702290076,,53.848600508905854,93.48105330764291,44.01335002085941,79.07124681933843,39.44020356234097
MO,Caldwell,29025,8773,14.408396946564888,,67.17557251908397,49.83943481053308,0.0,21.914758269720103,45.38804071246819
MO,Callaway,29027,44176,63.93129770992366,,57.3791348600509,91.55427103403983,19.232373800584064,68.35241730279898,66.18956743002545
MO,Camden,29029,42734,88.39058524173028,,31.552162849872772,91.93962748876045,41.21818940342094,93.25699745547074,81.8384223918575
MO,Cape Girardeau,29031,81676,85.68702290076337,,61.00508905852418,92.32498394348106,38.25615352523988,78.05343511450383,32.69720101781171
MO,Carroll,29033,8482,32.60178117048346,,81.61577608142494,53.75722543352601,0.0,45.38804071246819,43.86132315521628
MO,Carter,29035,5184,53.9440203562341,,16.762086513994912,64.99678869621066,30.91364205256571,60.591603053435115,47.45547073791349
MO,Cass,29037,107719,74.90458015267176,,49.93638676844784,88.92100192678227,17.77221526908636,70.54707379134861,29.4529262086514
MO,Cedar,29039,14177,26.049618320610683,,59.478371501272264,67.50160565189466,21.61034626616604,24.745547073791354,49.395674300254456
MO,Chariton,29041,7366,29.42111959287532,,73.02798982188295,63.070006422607584,21.3183145598665,44.14758269720102,48.18702290076336
MO,Christian,29043,88779,66.47582697201018,,38.16793893129771,88.95311496467566,31.37254901960784,70.0381679389313,70.3880407124682
MO,Clark,29045,6614,21.81933842239186,,62.62722646310432,83.30122029543995,14.184397163120568,30.50254452926209,47.36005089058524
MO,Clay,29047,252904,89.79007633587787,,43.47964376590331,96.72447013487476,0.0,87.75445292620864,69.11577608142494
MO,Clinton,29049,21165,56.234096692111954,,68.00254452926208,62.42774566473989,0.0,65.55343511450383,66.2531806615776
MO,Cole,29051,76989,73.44147582697201,,39.31297709923664,94.28387925497752,17.855652899457656,73.47328244274809,71.72391857506362
MO,Cooper,29053,17086,20.388040712468193,,64.53562340966921,67.88696210661529,12.473925740508967,29.898218829516537,40.36259541984733
MO,Crawford,29055,23020,54.99363867684478,,25.89058524173028,87.15478484264611,30.246141009595327,47.58269720101781,53.5941475826972
MO,Dade,29057,7519,23.282442748091604,,75.3498727735369,64.51509312780989,22.486441385064666,27.70356234096692,38.104325699745544
MO,Dallas,29059,17058,41.698473282442755,,60.36895674300254,71.51573538856776,16.020025031289112,37.94529262086514,73.53689567430025
MO,Daviess,29061,8388,30.057251908396953,,84.82824427480917,67.08413615928067,0.0,36.19592875318066,51.7175572519084
MO,DeKalb,29063,10966,16.030534351145036,,68.76590330788804,43.38471419396275,0.0,20.960559796437657,46.37404580152672
MO,Dent,29065,14403,52.54452926208651,,29.07124681933842,78.96596017983302,27.951606174384647,32.69720101781171,60.01908396946565
MO,Douglas,29067,11559,23.695928753180663,,26.399491094147585,71.57996146435453,27.15894868585732,27.035623409669213,58.68320610687023
MO,Dunklin,29069,28216,80.1208651399491,,94.24300254452926,89.62748876043673,46.51647893199833,42.716284987277355,7.760814249363868
MO,Franklin,29071,104457,83.46055979643766,,30.12086513994911,93.73795761078996,18.272841051314145,85.43256997455471,66.69847328244275
MO,Gasconade,29073,14761,31.96564885496183,,35.49618320610687,79.44765574823379,15.894868585732166,46.11959287531807,34.28753180661578
MO,Gentry,29075,6162,28.848600508905857,,88.61323155216286,82.30571612074502,0.0,27.131043256997454,51.87659033078881
MO,Greene,29077,298522,90.07633587786259,,44.43384223918575,98.1053307642903,41.30162703379224,88.80407124681933,72.42366412213741
MO,Grundy,29079,9796,27.86259541984733,,84.95547073791349,61.78548490687219,14.476428869420108,30.248091603053435,46.78753180661578
MO,Harrison,29081,8099,29.325699745547073,,90.64885496183204,66.6024405908799,11.180642469753858,28.053435114503817,60.05089058524173
MO,Henry,29083,21887,52.767175572519086,,78.68956743002543,70.32755298651252,27.659574468085108,61.1323155216285,43.54325699745547
MO,Hickory,29085,8271,23.473282442748097,,52.67175572519084,56.96852922286448,19.566124322069253,32.410941475826974,69.37022900763358
MO,Holt,29087,4210,15.680661577608143,,86.48218829516541,51.83044315992292,0.0,21.660305343511453,32.79262086513995
MO,Howard,29089,10117,13.80407124681934,,55.78880407124682,61.946050096339114,10.095953274926991,23.21882951653944,31.870229007633593
MO,Howell,29091,39672,77.7671755725191,,32.69720101781171,87.02633269107258,41.67709637046307,79.6119592875318,75.44529262086515
MO,Iron,29093,9485,69.49745547073792,,15.744274809160306,96.37122671804752,28.619107217355022,64.47201017811705,50.82697201017812
MO,Jackson,29095,716764,96.50127226463104,,46.0559796437659,99.13294797687861,0.0,96.50127226463104,49.17302798982188
MO,Jasper,29097,122722,85.59160305343512,,92.55725190839696,94.41233140655106,38.589904046725074,84.89185750636132,66.2849872773537
MO,Jefferson,29099,226703,90.52162849872772,,22.29643765903308,92.10019267822737,23.654568210262827,91.38040712468192,53.05343511450383
MO,Johnson,29101,53973,54.93002544529262,,62.150127226463106,81.05330764290302,22.194409678765123,59.66921119592875,28.816793893129773
MO,Knox,29103,3731,21.024173027989825,,61.80025445292621,87.76493256262043,14.810179390905295,23.282442748091604,35.273536895674305
MO,Laclede,29105,36002,66.03053435114504,,41.31679389312977,86.83365446371225,21.401752190237797,61.35496183206107,78.21246819338423
MO,Lafayette,29107,32921,52.51272264631043,,67.970737913486,75.46563904945408,16.937838965373384,44.30661577608143,34.033078880407125
MO,Lawrence,29109,37920,66.22137404580153,,74.93638676844785,84.52151573538856,40.13350020859407,67.20737913486005,53.43511450381679
MO,Lewis,29111,10016,27.385496183206108,,62.24554707379135,82.9800899165061,12.265331664580724,37.05470737913486,36.67302798982188
MO,Lincoln,29113,59458,67.08015267175573,,43.25699745547074,92.61400128452152,12.72423863162286,70.29262086513995,59.25572519083969
MO,Linn,29115,11784,31.23409669211196,,72.13740458015268,64.54720616570327,16.186900292031705,39.026717557251914,50.667938931297705
MO,Livingston,29117,14554,23.02798982188295,,76.8765903307888,56.358381502890175,0.0,26.431297709923665,38.23155216284987
MO,McDonald,29119,23248,63.99491094147582,,69.21119592875317,74.47013487475915,31.53942428035044,73.72773536895673,72.80534351145039
MO,Macon,29121,15152,36.76844783715013,,60.30534351145038,62.33140655105973,20.817688777638715,47.67811704834607,52.639949109414765
MO,Madison,29123,12581,50.858778625954194,,16.380407124681934,84.23249839434811,33.708802670004175,54.293893129770986,30.216284987277355
MO,Maries,29125,8424,20.833333333333336,,37.81806615776082,64.61143224149004,17.647058823529413,28.944020356234095,45.5470737913486
MO,Marion,29127,28508,47.86895674300254,,61.60941475826972,79.73667308927423,15.853149770546516,59.31933842239185,30.756997455470735
MO,Mercer,29129,3538,12.27735368956743,,77.41730279898219,46.30700064226076,11.389236545682104,17.90712468193384,48.346055979643765
MO,Miller,29131,24682,55.089058524173026,,37.213740458015266,85.0674373795761,28.86942010846892,61.48218829516539,70.0381679389313
MO,Mississippi,29133,12551,57.1882951653944,,82.029262086514,64.0655105973025,35.46099290780142,25.508905852417303,1.590330788804071
MO,Moniteau,29135,15418,31.01145038167939,,58.9058524173028,82.01669877970456,18.523153942428035,32.50636132315521,67.68447837150127
MO,Monroe,29137,8635,21.183206106870227,,60.05089058524173,82.88375080282596,19.190654985398417,24.10941475826972,31.90203562340967
MO,Montgomery,29139,11290,38.32697201017812,,57.95165394402035,87.05844572896596,21.02628285356696,47.93256997455471,44.43384223918575
MO,Morgan,29141,20975,75.47709923664122,,64.28117048346056,87.12267180475273,36.253650396328744,82.72900763358777,72.264631043257
MO,New Madrid,29143,16354,71.9147582697201,,79.70737913486005,88.34296724470136,43.262411347517734,22.58269720101781,3.753180661577608
MO,Newton,29145,58493,77.51272264631042,,78.14885496183206,90.14129736673088,39.67459324155194,80.02544529262089,77.29007633587787
MO,Nodaway,29147,21217,45.578880407124686,,84.54198473282443,57.22543352601156,0.0,50.95419847328244,52.989821882951645
MO,Oregon,29149,8635,48.69592875318066,,0.0,68.97880539499036,37.171464330413016,46.43765903307888,60.1145038167939
MO,Osage,29151,13248,32.91984732824427,,39.026717557251914,79.15863840719332,14.05924071756362,47.51908396946565,35.846055979643765
MO,Ozark,29153,8514,35.718829516539444,,30.18447837150127,84.4572896596018,27.450980392156865,42.04834605597965,60.75063613231551
MO,Pemiscot,29155,15589,77.95801526717557,,93.9885496183206,84.77842003853564,46.30788485607009,27.512722646310433,3.944020356234097
MO,Perry,29157,18942,46.18320610687023,,36.67302798982188,72.89659601798331,35.9616186900292,32.12468193384224,17.048346055979643
MO,Pettis,29159,42939,61.959287531806616,,75.82697201017811,87.89338471419397,27.86816854401335,60.30534351145038,51.74936386768449
MO,Phelps,29161,44560,53.721374045801525,,29.70737913486005,89.85228002569043,26.282853566958696,52.35368956743003,57.85623409669212
MO,Pike,29163,17548,40.29898218829516,,55.597964376590326,88.69621066152858,22.152690863579476,45.13358778625955,41.9529262086514
MO,Platte,29165,106489,71.37404580152672,,57.06106870229007,90.23763648041104,0.0,65.9033078880407,60.591603053435115
MO,Polk,29167,31462,54.48473282442748,,65.5852417302799,81.75979447655747,24.071756362119316,57.88804071246819,72.20101781170484
MO,Pulaski,29169,53812,60.527989821882954,,26.685750636132315,89.82016698779705,20.94284522319566,62.43638676844784,62.53180661577608
MO,Putnam,29171,4677,8.237913486005088,,71.02417302798982,46.756583172768146,11.889862327909889,10.146310432569974,40.108142493638674
MO,Ralls,29173,10325,14.058524173027989,,52.926208651399484,74.72703917790624,10.84689194826867,27.162849872773535,32.12468193384224
MO,Randolph,29175,24642,35.846055979643765,,44.65648854961832,78.64482980089917,14.601585314977056,37.404580152671755,38.3587786259542
MO,Ray,29177,23141,44.37022900763359,,65.33078880407125,70.5844572896596,0.0,48.791348600508904,55.025445292620866
MO,Reynolds,29179,6069,63.8676844783715,,14.980916030534353,84.71419396274888,25.03128911138924,54.103053435114504,48.50508905852418
MO,Ripley,29181,10679,56.99745547073791,,35.655216284987276,77.0712909441233,40.21693783896538,59.4147582697201,44.75190839694657
MO,St. Charles,29183,405183,92.58905852417303,,32.283715012722645,95.56840077071293,22.778473091364205,94.24300254452926,58.81043256997456
MO,St. Clair,29185,9207,25.636132315521625,,80.82061068702289,57.00064226075787,20.150187734668336,35.846055979643765,53.14885496183206
MO,Ste. Genevieve,29186,18438,54.61195928753181,,28.912213740458014,93.2562620423892,32.83270755110555,52.608142493638674,36.22773536895674
MO,St. Francois,29187,66914,78.53053435114504,,25.0,95.69685292228645,36.0450563204005,70.35623409669212,57.25190839694656
MO,St. Louis,29189,1003734,99.33206106870229,,27.798982188295163,99.87154784842645,45.09803921568628,99.07760814249365,61.704834605597966
MO,Saline,29195,23279,51.62213740458015,,82.47455470737911,80.98908156711624,25.40675844806007,58.492366412213734,30.15267175572519
MO,Schuyler,29197,4021,3.625954198473282,,55.3117048346056,36.15928066795119,8.010012515644556,6.138676844783715,41.157760814249365
MO,Scotland,29199,4696,32.95165394402035,,68.41603053435115,93.57739242132304,19.899874843554443,18.25699745547074,55.152671755725194
MO,Scott,29201,38040,80.08905852417303,,74.33206106870229,85.48490687219011,40.091781393408425,48.95038167938932,11.291348600508906
MO,Shannon,29203,7014,57.538167938931295,,0.0,75.04816955684007,29.99582811848143,45.960559796437664,60.81424936386769
MO,Shelby,29205,6082,15.935114503816797,,60.94147582697202,79.80089916506101,14.100959532749268,14.567430025445294,20.769720101781168
MO,Stoddard,29207,28566,74.30025445292621,,69.17938931297711,85.16377649325628,49.0613266583229,41.603053435114504,13.39058524173028
MO,Stone,29209,31002,76.74936386768448,,49.840966921119595,81.37443802183687,39.340842720066746,74.6501272264631,64.09033078880407
MO,Sullivan,29211,5947,10.114503816793894,,70.70610687022901,47.30250481695568,16.812682519816438,12.372773536895677,42.62086513994911
MO,Taney,29213,55976,84.03307888040712,,45.801526717557245,88.6319845857418,38.33959115561118,89.05852417302799,67.90712468193384
MO,Texas,29215,24432,62.43638676844784,,36.863867684478365,87.66859344894027,37.21318314559866,49.23664122137404,64.94910941475827
MO,Vernon,29217,19653,45.960559796437664,,94.72010178117048,74.791265253693,31.038798498122656,49.840966921119595,24.52290076335878
MO,Warren,29219,35446,55.34351145038168,,30.947837150127228,92.6461143224149,9.51188986232791,61.19592875318066,56.55216284987278
MO,Washington,29221,23459,67.77989821882952,,20.960559796437657,96.01798330122028,30.20442219440968,52.639949109414765,56.01145038167938
MO,Wayne,29223,10969,67.01653944020356,,32.156488549618324,82.5947334617855,35.66958698372966,68.57506361323156,47.16921119592875
MO,Webster,29225,39068,44.59287531806616,,39.28117048346056,81.9203596660244,23.52941176470588,43.38422391857507,69.14758269720102
MO,Worth,29227,1973,8.206106870229007,,69.43384223918575,86.1592806679512,7.21735502711723,4.611959287531807,34.096692111959285
MO,Wright,29229,18138,57.410941475826974,,36.291348600508904,80.82851637764932,31.289111389236545,62.34096692111958,64.59923664122137
MO,St. Louis,29510,301414,98.69592875318067,,0.0,99.80732177263968,32.08176887776387,96.97837150127225,2.989821882951654
MT,Beaverhead,30001,9351,42.87531806615776,,39.090330788804074,5.009633911368015,,36.323155216284995,84.31933842239185
MT,Big Horn,30003,13034,57.22010178117048,,38.51781170483461,34.938985228002565,,55.1208651399491,94.8473282442748
MT,Blaine,30005,7013,45.865139949109405,,35.68702290076336,20.584457289659603,,46.533078880407125,69.8473282442748
MT,Broadwater,30007,6753,17.68447837150127,,30.438931297709924,8.92742453436095,,19.083969465648856,72.90076335877863
MT,Carbon,30009,10455,59.796437659033074,,37.43638676844784,20.937700706486833,,72.264631043257,93.32061068702288
MT,Carter,30011,1400,1.749363867684478,,19.115776081424936,7.803468208092486,,4.103053435114504,73.82315521628499
MT,Cascade,30013,84327,83.14249363867683,,33.396946564885496,45.82530507385999,,83.39694656488551,84.16030534351145
MT,Chouteau,30015,5879,39.47201017811705,,49.49109414758271,16.40976236351959,,50.38167938931297,72.58269720101781
MT,Custer,30017,11841,42.14376590330789,,26.94020356234097,38.31085420680797,,38.295165394402034,85.36895674300254
MT,Daniels,30019,1661,1.812977099236641,,28.65776081424936,8.092485549132949,,2.989821882951654,37.81806615776082
MT,Dawson,30021,8924,63.80407124681934,,33.26972010178117,62.49197174052665,,28.148854961832058,59.573791348600516
MT,Deer Lodge,30023,9414,17.58905852417303,,15.267175572519085,7.385998715478484,,10.527989821882953,73.60050890585242
MT,Fallon,30025,3048,5.407124681933842,,20.13358778625954,13.19845857418112,,5.534351145038168,56.52035623409669
MT,Fergus,30027,11438,45.10178117048346,,31.838422391857502,20.29543994861914,,36.48218829516539,80.40712468193384
MT,Flathead,30029,104238,86.45038167938931,,24.491094147582697,57.16120745022479,,79.80279898218829,95.45165394402035
MT,Gallatin,30031,118825,80.97964376590332,,37.404580152671755,28.83750802825947,,64.24936386768448,91.38040712468192
MT,Garfield,30033,1171,2.480916030534351,,21.692111959287537,10.597302504816955,,5.375318066157761,78.33969465648855
MT,Glacier,30035,13712,51.49491094147582,,36.80025445292621,16.666666666666664,,45.48346055979644,85.2735368956743
MT,Golden Valley,30037,813,0.986005089058524,,22.105597964376592,4.495825305073859,,5.597964376590331,57.44274809160306
MT,Granite,30039,3291,9.38295165394402,,17.016539440203562,4.174694926140013,,11.1323155216285,88.64503816793892
MT,Hill,30041,16298,50.445292620865146,,44.59287531806616,24.727039177906228,,43.416030534351144,62.786259541984734
MT,Jefferson,30043,12032,21.564885496183205,,19.751908396946565,10.083493898522802,,29.42111959287532,89.05852417302799
MT,Judith Basin,30045,2023,5.502544529262086,,28.24427480916031,7.321772639691715,,12.627226463104329,63.676844783715005
MT,Lake,30047,31051,67.6526717557252,,23.950381679389313,38.66409762363519,,57.15648854961832,92.6526717557252
MT,Lewis and Clark,30049,70922,71.2468193384224,,22.837150127226465,35.38856775850995,,64.56743002544529,92.84351145038168
MT,Liberty,30051,1955,6.297709923664121,,39.885496183206115,8.702633269107258,,11.863867684478372,17.080152671755723
MT,Lincoln,30053,19614,64.28117048346056,,15.235368956743004,37.090558766859345,,65.48982188295165,96.5966921119593
MT,McCone,30055,1721,5.248091603053435,,28.403307888040715,17.951188182402056,,5.629770992366412,48.56870229007634
MT,Madison,30057,8605,41.03053435114504,,29.834605597964376,5.65189466923571,,29.834605597964376,87.34096692111959
MT,Meagher,30059,1926,2.798982188295165,,20.769720101781168,3.853564547206165,,9.701017811704835,68.41603053435115
MT,Mineral,30061,4516,7.347328244274809,,13.326972010178118,15.478484264611431,,15.998727735368956,85.55979643765902
MT,Missoula,30063,117719,77.03562340966921,,15.966921119592875,53.500321130378936,,68.63867684478372,95.76972010178118
MT,Musselshell,30065,4705,17.048346055979643,,24.87277353689567,17.597944765574823,,15.521628498727736,91.92111959287533
MT,Park,30067,17153,66.2849872773537,,23.600508905852415,17.662170841361593,,55.62977099236641,93.51145038167938
MT,Petroleum,30069,496,1.304071246819339,,17.65267175572519,5.330764290301863,,1.972010178117048,66.47582697201018
MT,Phillips,30071,4210,34.51017811704835,,27.89440203562341,20.648683365446367,,39.75826972010178,67.74809160305344
MT,Pondera,30073,5844,24.618320610687025,,44.274809160305345,13.294797687861273,,29.325699745547073,70.29262086513995
MT,Powder River,30075,1687,4.007633587786259,,17.270992366412212,9.730250481695569,,7.824427480916031,87.97709923664122
MT,Powell,30077,6924,9.955470737913483,,21.81933842239186,5.908798972382788,,15.776081424936386,86.35496183206108
MT,Prairie,30079,1081,4.230279898218829,,23.123409669211195,18.561335902376364,,5.788804071246819,60.973282442748086
MT,Ravalli,30081,44109,78.46692111959288,,19.529262086513995,47.14193962748876,,51.972010178117046,98.88676844783714
MT,Richland,30083,11489,52.703562340966926,,32.60178117048346,46.11432241490045,,25.06361323155216,54.99363867684478
MT,Roosevelt,30085,10754,54.4529262086514,,41.18956743002545,48.13744380218369,,26.622137404580155,72.83715012722645
MT,Rosebud,30087,8302,49.713740458015266,,33.5559796437659,31.82402055234425,,56.52035623409669,95.0063613231552
MT,Sanders,30089,12399,47.36005089058524,,20.006361323155215,31.085420680796403,,61.863867684478365,91.18956743002543
MT,Sheridan,30091,3537,15.076335877862595,,37.11832061068702,16.859344894026975,,13.263358778625957,51.20865139949109
MT,Silver Bow,30093,35110,38.040712468193384,,14.472010178117047,13.872832369942197,,21.692111959287537,80.72519083969466
MT,Stillwater,30095,8936,16.762086513994912,,25.44529262086514,14.16184971098266,,36.22773536895674,87.05470737913485
MT,Sweet Grass,30097,3674,8.142493638676845,,18.161577608142498,6.583172768143866,,19.6882951653944,88.10432569974553
MT,Teton,30099,6157,19.020356234096692,,37.18193384223918,9.152215799614645,,32.1882951653944,73.50508905852418
MT,Toole,30101,4971,13.008905852417302,,39.82188295165393,11.368015414258188,,17.779898218829516,47.900763358778626
MT,Treasure,30103,754,0.508905852417303,,26.55852417302799,6.101477199743096,,2.544529262086514,63.64503816793893
MT,Valley,30105,7561,35.94147582697201,,37.56361323155216,25.272960822093772,,34.223918575063614,49.459287531806616
MT,Wheatland,30107,2067,3.498727735368957,,24.713740458015273,6.936416184971097,,12.150127226463106,51.01781170483461
MT,Wibaux,30109,937,11.068702290076336,,18.861323155216287,11.657032755298651,,3.689567430025445,41.85750636132315
MT,Yellowstone,30111,164624,83.5559796437659,,35.591603053435115,72.25433526011561,,84.54198473282443,93.44783715012723
NE,Adams,31001,31199,64.31297709923665,,91.92111959287533,50.61014771997431,,32.76081424936387,42.716284987277355
NE,Antelope,31003,6295,19.46564885496183,,84.22391857506362,21.836865767501607,,11.354961832061068,58.07888040712468
NE,Arthur,31005,434,0.286259541984733,,50.667938931297705,2.922286448298009,,0.508905852417303,57.91984732824428
NE,Banner,31007,670,0.795165394402036,,66.92111959287533,2.569043031470777,,0.89058524173028,42.14376590330789
NE,Blaine,31009,431,0.44529262086514,,40.55343511450381,4.816955684007707,,1.590330788804071,50.76335877862596
NE,Boone,31011,5372,43.35241730279898,,90.42620865139949,21.19460500963391,,32.029262086513995,43.09796437659033
NE,Box Butte,31013,10810,20.960559796437657,,96.56488549618322,9.95504174694926,,5.852417302798982,61.323155216284995
NE,Boyd,31015,1810,3.403307888040712,,73.82315521628499,7.129094412331407,,6.043256997455471,52.35368956743003
NE,Brown,31017,2898,2.385496183206107,,67.87531806615776,13.102119460500964,,2.290076335877862,58.492366412213734
NE,Buffalo,31019,50007,65.99872773536896,,87.1501272264631,54.271034039820165,,50.82697201017812,74.33206106870229
NE,Burt,31021,6722,20.674300254452927,,85.36895674300254,31.11753371868979,,18.79770992366412,78.4033078880407
NE,Butler,31023,8354,24.459287531806613,,75.98600508905852,22.414900449582532,0.0,20.928753180661577,66.22137404580153
NE,Cass,31025,26592,31.043256997455472,,69.0203562340967,53.27552986512523,0.0,36.959287531806616,74.14122137404581
NE,Cedar,31027,8361,21.692111959287537,,85.55979643765902,32.59473346178549,,24.93638676844784,71.18320610687023
NE,Chase,31029,3884,6.679389312977099,,68.03435114503816,12.010276172125884,,3.657760814249364,25.095419847328245
NE,Cherry,31031,5430,13.581424936386767,,69.75190839694656,19.49261400128452,,14.980916030534353,88.35877862595419
NE,Cheyenne,31033,9468,27.798982188295163,,91.66666666666664,5.523442517662171,,27.735368956743,43.38422391857507
NE,Clay,31035,6099,56.04325699745547,,93.1297709923664,12.170841361592808,,15.203562340966922,59.541984732824424
NE,Colfax,31037,10575,28.62595419847328,,70.96055979643766,21.03403982016699,,31.774809160305345,57.06106870229007
NE,Cuming,31039,9013,57.283715012722645,,89.7264631043257,44.57289659601798,,49.204834605597966,86.38676844783714
NE,Custer,31041,10530,27.989821882951656,,74.26844783715013,28.227360308285164,,43.47964376590331,82.31552162849873
NE,Dakota,31043,21545,36.00508905852418,,74.49109414758269,60.24405908798972,,33.81043256997455,78.05343511450383
NE,Dawes,31045,8197,5.566157760814249,,66.73027989821882,9.441233140655106,,6.106870229007633,81.29770992366412
NE,Dawson,31047,24096,65.29898218829516,,94.3384223918575,47.55940912010277,,43.60687022900763,65.71246819338423
NE,Deuel,31049,1838,4.039440203562341,,81.96564885496184,4.303147077713552,,3.498727735368957,38.42239185750636
NE,Dixon,31051,5606,8.842239185750635,,73.88676844783714,31.24598587026333,,12.46819338422392,67.6526717557252
NE,Dodge,31053,37166,67.39821882951654,,78.56234096692113,54.75272960822094,0.0,67.33460559796438,70.32442748091603
NE,Douglas,31055,584427,95.86513994910942,,62.054707379134854,97.52729608220936,0.0,95.06997455470739,88.80407124681933
NE,Dundy,31057,1654,2.2264631043257,,68.60687022900763,4.014129736673089,,2.035623409669211,27.989821882951656
NE,Fillmore,31059,5541,20.13358778625954,,87.02290076335878,11.23956326268465,,8.428753180661577,30.248091603053435
NE,Franklin,31061,2889,32.220101781170484,,90.39440203562341,19.13937058445729,,9.478371501272264,40.61704834605598
NE,Frontier,31063,2519,13.676844783715012,,73.18702290076337,17.308927424534364,,7.442748091603053,41.76208651399491
NE,Furnas,31065,4634,51.87659033078881,,95.22900763358777,23.089274245343606,,18.829516539440203,19.87913486005089
NE,Gage,31067,21684,40.55343511450381,,63.54961832061069,48.554913294797686,0.0,32.44274809160305,78.9440203562341
NE,Garden,31069,1874,2.830788804071247,,74.45928753180662,3.596660244059088,,2.767175572519084,62.43638676844784
NE,Garfield,31071,1813,1.272264631043257,,41.4440203562341,6.904303147077713,,4.198473282442748,50.03180661577608
NE,Gosper,31073,1893,9.82824427480916,,86.19592875318067,10.244059087989724,,2.067430025445293,22.010178117048344
NE,Grant,31075,610,0.190839694656489,,32.85623409669211,2.825947334617855,,0.636132315521628,61.959287531806616
NE,Greeley,31077,2188,12.690839694656487,,82.41094147582697,7.289659601798331,,5.756997455470738,47.773536895674305
